transaction_id,date,store_location,customer_id,product_name,category,quantity,unit_price,total_amount,status,payment_method,clubcard_member
TXN9882,2023-01-06,Welwyn Garden City,CUST0401,Grapes 500g,Fresh Produce,3,2.0,6.0,Fulfilled,Contactless,No
TXN14450,2023-01-06,Watford,CUST2965,Avocado Each,Fresh Produce,5,0.78,3.9,Fulfilled,Contactless,Yes
TXN11895,2023-01-06,Welwyn Garden City,CUST2844,Whole Milk 2L,Grocery,2,1.12,2.24,Fulfilled,Contactless,Yes
TXN9476,2023-01-06,Welwyn Garden City,CUST1958,Toothpaste 100ml,Health & Beauty,5,1.48,7.4,Fulfilled,Cash,Yes
TXN11239,2023-01-06,Hatfield,CUST0532,Strawberries 400g,Fresh Produce,1,1.98,1.98,Fulfilled,Cash,No
TXN12673,2023-01-06,Hemel Hempstead,CUST1804,Vitamins C 60pk,Health & Beauty,1,4.07,4.07,Fulfilled,Card,Yes
TXN11977,2023-01-06,Luton,CUST0461,Broccoli Head,Fresh Produce,4,0.91,3.64,Fulfilled,Contactless,Yes
TXN12123,2023-01-06,Luton,CUST0483,Pasta 500g,Grocery,1,0.87,0.87,Fulfilled,Contactless,No
TXN12133,2023-01-06,Luton,CUST0164,Fish Fingers 30pk,Frozen,4,3.28,0.0,Cancelled,Contactless,Yes
TXN12840,2023-01-06,Welwyn Garden City,CUST1124,White Bread 800g,Grocery,2,1.18,2.36,Fulfilled,Cash,No
TXN1564,2023-01-06,St Albans,CUST2314,Veggie Burgers 4pk,Frozen,1,2.79,2.79,Fulfilled,Contactless,Yes
TXN2003,2023-01-06,Luton,CUST0922,Semi-Skimmed Milk 2L,Grocery,1,1.06,1.06,Fulfilled,Contactless,Yes
TXN12803,2023-01-06,Hertford,CUST0374,Toothpaste 100ml,Health & Beauty,5,1.45,7.25,Fulfilled,Contactless,No
TXN14197,2023-01-06,Stevenage,CUST0659,Green Tea 40pk,Drinks,4,2.52,10.08,Fulfilled,Contactless,Yes
TXN10821,2023-01-06,Watford,CUST1505,White Bread 800g,Grocery,1,1.17,1.17,Fulfilled,Card,Yes
TXN11757,2023-01-06,Watford,CUST0123,Veggie Burgers 4pk,Frozen,1,2.77,2.77,Fulfilled,Card,No
TXN11517,2023-01-06,Stevenage,CUST2170,Cod Fillets 300g,Meat & Fish,2,3.68,7.36,Fulfilled,Contactless,Yes
TXN3255,2023-01-06,Stevenage,CUST1633,Baby Spinach 200g,Fresh Produce,1,1.32,0.0,Cancelled,Contactless,Yes
TXN8269,2023-01-06,St Albans,CUST0946,Veggie Burgers 4pk,Frozen,1,2.87,2.87,Fulfilled,Card,No
TXN5245,2023-01-06,Hertford,CUST2720,Pasta 500g,Grocery,2,0.87,1.74,Fulfilled,Card,No
TXN5340,2023-01-06,St Albans,CUST2065,Rice 1kg,Grocery,1,1.38,1.38,Fulfilled,Card,No
TXN8910,2023-01-06,Hemel Hempstead,CUST2315,Conditioner 400ml,Health & Beauty,2,2.92,5.84,Fulfilled,Card,No
TXN5389,2023-01-06,Welwyn Garden City,CUST0641,Moisturiser 200ml,Health & Beauty,3,4.62,0.0,Cancelled,Card,Yes
TXN15636,2023-01-06,Hatfield,CUST1663,Grapes 500g,Fresh Produce,3,1.99,5.97,Fulfilled,Contactless,Yes
TXN7680,2023-01-06,Luton,CUST2815,Whole Milk 2L,Grocery,1,1.06,1.06,Fulfilled,Cash,Yes
TXN14908,2023-01-06,Hemel Hempstead,CUST1798,Sourdough Loaf,Bakery,4,1.75,0.0,Cancelled,Contactless,Yes
TXN15689,2023-01-06,St Albans,CUST1985,Kitchen Roll 6pk,Household,3,3.45,0.0,Cancelled,Contactless,Yes
TXN14907,2023-01-06,Welwyn Garden City,CUST2442,Whole Milk 2L,Grocery,1,1.12,1.12,Fulfilled,Card,Yes
TXN2843,2023-01-06,Stevenage,CUST0670,Crisps Multipack,Grocery,4,2.52,10.08,Fulfilled,Contactless,Yes
TXN4495,2023-01-06,Hatfield,CUST1282,Veggie Burgers 4pk,Frozen,4,2.75,11.0,Fulfilled,Card,Yes
TXN6011,2023-01-06,Luton,CUST0281,Croissants 4pk,Bakery,4,1.92,7.68,Fulfilled,Card,Yes
TXN8729,2023-01-06,Stevenage,CUST0747,Vitamins C 60pk,Health & Beauty,2,4.09,8.18,Fulfilled,Contactless,Yes
TXN15340,2023-01-06,Hatfield,CUST2880,Rice 1kg,Grocery,5,1.41,7.05,Fulfilled,Contactless,Yes
TXN6243,2023-01-06,Hemel Hempstead,CUST1289,Carrots 1kg,Fresh Produce,4,0.64,2.56,Fulfilled,Contactless,Yes
TXN4192,2023-01-06,Hertford,CUST1708,Muffins 4pk,Bakery,5,1.98,9.9,Fulfilled,Contactless,Yes
TXN3550,2023-01-06,Hatfield,CUST1380,Grapes 500g,Fresh Produce,2,1.94,3.88,Fulfilled,Cash,Yes
TXN7678,2023-01-06,Stevenage,CUST2323,Strawberries 400g,Fresh Produce,2,2.01,4.02,Fulfilled,Card,Yes
TXN7631,2023-01-06,Welwyn Garden City,CUST2370,Bacon Rashers 200g,Meat & Fish,3,2.24,6.72,Fulfilled,Contactless,No
TXN1012,2023-01-06,Watford,CUST2626,Fish Fingers 30pk,Frozen,3,3.3,9.9,Fulfilled,Contactless,Yes
TXN9447,2023-01-06,Hemel Hempstead,CUST2819,Strawberries 400g,Fresh Produce,2,2.05,0.0,Cancelled,Contactless,No
TXN9170,2023-01-06,Watford,CUST0059,Rice 1kg,Grocery,2,1.38,2.76,Fulfilled,Card,Yes
TXN7429,2023-01-06,Stevenage,CUST1807,Cheddar Cheese 400g,Grocery,1,2.44,2.44,Fulfilled,Card,Yes
TXN9333,2023-01-06,St Albans,CUST0209,Bagels 5pk,Bakery,3,1.46,4.38,Fulfilled,Card,Yes
TXN7218,2023-01-06,St Albans,CUST2922,Lamb Chops 400g,Meat & Fish,1,5.55,0.0,Cancelled,Contactless,No
TXN7351,2023-01-06,Stevenage,CUST1086,Sweet Potatoes 1kg,Fresh Produce,2,1.48,2.96,Fulfilled,Card,Yes
TXN2310,2023-01-06,Welwyn Garden City,CUST0386,Cheddar Cheese 400g,Grocery,2,2.43,4.86,Fulfilled,Clubcard Pay+,No
TXN12392,2023-01-07,Luton,CUST1183,Bin Bags 40pk,Household,4,2.47,9.88,Fulfilled,Card,Yes
TXN2545,2023-01-07,St Albans,CUST2565,Instant Coffee 200g,Drinks,4,3.82,15.28,Fulfilled,Clubcard Pay+,No
TXN14432,2023-01-07,Hatfield,CUST1135,Cucumber Each,Fresh Produce,5,0.55,2.75,Fulfilled,Card,No
TXN12058,2023-01-07,Welwyn Garden City,CUST0056,Baby Spinach 200g,Fresh Produce,2,1.3,0.0,Cancelled,Contactless,Yes
TXN9456,2023-01-07,Luton,CUST0519,Toothpaste 100ml,Health & Beauty,5,1.47,7.35,Fulfilled,Clubcard Pay+,Yes
TXN9452,2023-01-07,Luton,CUST1268,Bell Peppers 3pk,Fresh Produce,1,1.53,1.53,Fulfilled,Contactless,Yes
TXN14071,2023-01-07,Hemel Hempstead,CUST1305,Paracetamol 16pk,Health & Beauty,1,0.97,0.97,Fulfilled,Contactless,No
TXN13485,2023-01-07,Hatfield,CUST1025,Semi-Skimmed Milk 2L,Grocery,4,1.02,4.08,Fulfilled,Contactless,No
TXN15961,2023-01-07,Watford,CUST2828,Chicken Nuggets 500g,Frozen,3,2.91,8.73,Fulfilled,Contactless,Yes
TXN3567,2023-01-07,Hatfield,CUST0076,Instant Coffee 200g,Drinks,4,3.7,14.8,Fulfilled,Clubcard Pay+,Yes
TXN3643,2023-01-07,Luton,CUST1986,Hot Cross Buns 6pk,Bakery,2,1.68,3.36,Fulfilled,Clubcard Pay+,No
TXN13259,2023-01-07,Watford,CUST0905,Strawberries 400g,Fresh Produce,1,2.05,2.05,Fulfilled,Cash,Yes
TXN3150,2023-01-07,Hatfield,CUST0235,Fabric Softener 1L,Household,1,3.27,3.27,Fulfilled,Card,Yes
TXN1378,2023-01-07,Watford,CUST2387,Fruit Smoothie 750ml,Drinks,1,2.93,2.93,Fulfilled,Cash,No
TXN3984,2023-01-07,Stevenage,CUST2850,Lamb Chops 400g,Meat & Fish,6,5.45,32.7,Fulfilled,Contactless,Yes
TXN1511,2023-01-07,St Albans,CUST1064,Veggie Burgers 4pk,Frozen,2,2.76,5.52,Fulfilled,Contactless,Yes
TXN4288,2023-01-07,Hemel Hempstead,CUST0471,Sweet Potatoes 1kg,Fresh Produce,2,1.45,2.9,Fulfilled,Cash,Yes
TXN12968,2023-01-07,Hatfield,CUST2595,Chicken Thighs 1kg,Meat & Fish,1,4.0,4.0,Fulfilled,Card,No
TXN2996,2023-01-07,Hertford,CUST1078,Deodorant 150ml,Health & Beauty,2,2.36,4.72,Fulfilled,Clubcard Pay+,Yes
TXN4895,2023-01-07,Watford,CUST1617,Orange Squash 750ml,Drinks,4,1.32,5.28,Fulfilled,Contactless,Yes
TXN15697,2023-01-07,St Albans,CUST2318,Fruit Smoothie 750ml,Drinks,4,2.96,11.84,Fulfilled,Contactless,Yes
TXN12553,2023-01-07,Luton,CUST0174,Sourdough Loaf,Bakery,2,1.76,3.52,Fulfilled,Contactless,Yes
TXN14137,2023-01-07,Welwyn Garden City,CUST0288,Baby Spinach 200g,Fresh Produce,1,1.26,1.26,Fulfilled,Contactless,Yes
TXN5065,2023-01-07,Welwyn Garden City,CUST2878,Beef Mince 500g,Meat & Fish,3,3.19,9.57,Fulfilled,Card,No
TXN6905,2023-01-07,Luton,CUST2110,Butter 250g,Grocery,1,1.76,1.76,Fulfilled,Card,Yes
TXN13771,2023-01-07,Stevenage,CUST1966,Baby Spinach 200g,Fresh Produce,3,1.27,3.81,Fulfilled,Contactless,Yes
TXN8979,2023-01-07,Luton,CUST1617,Paracetamol 16pk,Health & Beauty,2,0.99,1.98,Fulfilled,Cash,Yes
TXN2065,2023-01-07,Luton,CUST2640,Hot Cross Buns 6pk,Bakery,2,1.61,0.0,Cancelled,Clubcard Pay+,Yes
TXN14964,2023-01-07,Watford,CUST0812,Muffins 4pk,Bakery,1,1.98,1.98,Fulfilled,Card,Yes
TXN9822,2023-01-07,Welwyn Garden City,CUST2246,Veggie Burgers 4pk,Frozen,3,2.75,8.25,Fulfilled,Cash,No
TXN10013,2023-01-07,Welwyn Garden City,CUST0741,Vitamins C 60pk,Health & Beauty,2,4.02,0.0,Cancelled,Cash,No
TXN10749,2023-01-07,Hertford,CUST2835,Cod Fillets 300g,Meat & Fish,2,3.76,7.52,Fulfilled,Cash,Yes
TXN10764,2023-01-07,Hemel Hempstead,CUST0512,Salmon Fillets 2pk,Meat & Fish,1,4.42,4.42,Fulfilled,Clubcard Pay+,Yes
TXN9417,2023-01-07,Stevenage,CUST0911,Bananas Bunch,Fresh Produce,1,0.67,0.67,Fulfilled,Card,Yes
TXN8817,2023-01-07,Hertford,CUST2097,Toilet Roll 9pk,Household,1,4.95,4.95,Fulfilled,Contactless,Yes
TXN13756,2023-01-07,St Albans,CUST2738,Avocado Each,Fresh Produce,1,0.77,0.77,Fulfilled,Card,Yes
TXN2282,2023-01-07,Stevenage,CUST1987,Whole Milk 2L,Grocery,3,1.09,3.27,Fulfilled,Contactless,Yes
TXN2342,2023-01-07,Hemel Hempstead,CUST1992,Free Range Eggs 6pk,Grocery,2,1.88,3.76,Fulfilled,Card,No
TXN12244,2023-01-08,Welwyn Garden City,CUST2959,Bell Peppers 3pk,Fresh Produce,1,1.51,1.51,Fulfilled,Contactless,No
TXN12537,2023-01-08,Stevenage,CUST0474,Crisps Multipack,Grocery,2,2.44,4.88,Fulfilled,Card,Yes
TXN15711,2023-01-08,Welwyn Garden City,CUST2394,Cucumber Each,Fresh Produce,2,0.56,1.12,Fulfilled,Contactless,Yes
TXN12711,2023-01-08,Welwyn Garden City,CUST1386,Instant Coffee 200g,Drinks,3,3.79,11.37,Fulfilled,Card,No
TXN10637,2023-01-08,Welwyn Garden City,CUST2781,Conditioner 400ml,Health & Beauty,4,2.94,11.76,Fulfilled,Card,Yes
TXN6451,2023-01-08,Hatfield,CUST0688,All-Purpose Cleaner 750ml,Household,3,1.9,5.7,Fulfilled,Card,No
TXN6420,2023-01-08,Welwyn Garden City,CUST0586,Cornflakes 500g,Grocery,2,1.91,3.82,Fulfilled,Contactless,No
TXN6367,2023-01-08,St Albans,CUST2345,Strawberries 400g,Fresh Produce,2,2.06,4.12,Fulfilled,Contactless,Yes
TXN11805,2023-01-08,Welwyn Garden City,CUST1472,Sweet Potatoes 1kg,Fresh Produce,3,1.48,4.44,Fulfilled,Card,Yes
TXN5651,2023-01-08,Luton,CUST2080,Crisps Multipack,Grocery,1,2.47,2.47,Fulfilled,Card,No
TXN5801,2023-01-08,Welwyn Garden City,CUST0260,Sweet Potatoes 1kg,Fresh Produce,4,1.49,5.96,Fulfilled,Clubcard Pay+,Yes
TXN15628,2023-01-08,Luton,CUST0938,Sparkling Water 6pk,Drinks,2,2.33,4.66,Fulfilled,Card,No
TXN14626,2023-01-08,St Albans,CUST2100,Hot Cross Buns 6pk,Bakery,1,1.64,1.64,Fulfilled,Card,Yes
TXN15581,2023-01-08,Welwyn Garden City,CUST1535,Turkey Mince 500g,Meat & Fish,1,3.16,3.16,Fulfilled,Card,Yes
TXN10682,2023-01-08,Hatfield,CUST2176,Avocado Each,Fresh Produce,1,0.81,0.81,Fulfilled,Contactless,Yes
TXN5992,2023-01-08,Hatfield,CUST0922,Vitamins C 60pk,Health & Beauty,1,3.87,3.87,Fulfilled,Cash,Yes
TXN1250,2023-01-08,Hatfield,CUST1962,White Bread 800g,Grocery,5,1.12,5.6,Fulfilled,Clubcard Pay+,No
TXN5975,2023-01-08,St Albans,CUST1748,Shampoo 400ml,Health & Beauty,1,3.01,3.01,Fulfilled,Card,Yes
TXN5815,2023-01-08,Hertford,CUST0056,Vitamins C 60pk,Health & Beauty,2,4.04,8.08,Fulfilled,Cash,Yes
TXN10629,2023-01-08,St Albans,CUST1996,Muffins 4pk,Bakery,1,2.02,2.02,Fulfilled,Contactless,No
TXN12096,2023-01-08,Luton,CUST0045,Cornflakes 500g,Grocery,1,1.85,1.85,Fulfilled,Clubcard Pay+,Yes
TXN15732,2023-01-08,Welwyn Garden City,CUST0731,Croissants 4pk,Bakery,1,1.86,1.86,Fulfilled,Card,Yes
TXN11215,2023-01-08,Watford,CUST1713,Crisps Multipack,Grocery,1,2.53,2.53,Fulfilled,Contactless,Yes
TXN14816,2023-01-08,Hatfield,CUST0171,White Bread 800g,Grocery,2,1.17,2.34,Fulfilled,Contactless,Yes
TXN9495,2023-01-08,Hertford,CUST0501,Cornflakes 500g,Grocery,2,1.93,3.86,Fulfilled,Clubcard Pay+,Yes
TXN11160,2023-01-08,Stevenage,CUST0373,Coffee Beans 200g,Drinks,2,4.94,9.88,Fulfilled,Cash,Yes
TXN4950,2023-01-08,Welwyn Garden City,CUST2702,Baby Spinach 200g,Fresh Produce,1,1.31,1.31,Fulfilled,Contactless,No
TXN9346,2023-01-08,Watford,CUST2735,Orange Squash 750ml,Drinks,2,1.28,2.56,Fulfilled,Contactless,Yes
TXN7649,2023-01-08,Hemel Hempstead,CUST0090,Shower Gel 500ml,Health & Beauty,3,1.92,5.76,Fulfilled,Clubcard Pay+,No
TXN13920,2023-01-08,Hemel Hempstead,CUST1523,Whole Milk 2L,Grocery,2,1.06,2.12,Fulfilled,Contactless,Yes
TXN14828,2023-01-08,Welwyn Garden City,CUST0414,Shampoo 400ml,Health & Beauty,1,3.02,3.02,Fulfilled,Contactless,Yes
TXN8367,2023-01-08,Stevenage,CUST1772,Cucumber Each,Fresh Produce,5,0.56,2.8,Fulfilled,Cash,Yes
TXN10882,2023-01-08,St Albans,CUST2652,Pain au Chocolat 4pk,Bakery,3,2.34,7.02,Fulfilled,Clubcard Pay+,Yes
TXN9872,2023-01-08,Luton,CUST2556,Rice 1kg,Grocery,4,1.4,0.0,Cancelled,Clubcard Pay+,Yes
TXN11398,2023-01-08,Stevenage,CUST2349,Broccoli Head,Fresh Produce,1,0.88,0.88,Fulfilled,Cash,No
TXN3411,2023-01-08,Welwyn Garden City,CUST1545,Cherry Tomatoes 300g,Fresh Produce,1,1.16,1.16,Fulfilled,Card,Yes
TXN12991,2023-01-08,Welwyn Garden City,CUST0476,Beef Mince 500g,Meat & Fish,2,3.17,6.34,Fulfilled,Contactless,No
TXN11434,2023-01-08,Hemel Hempstead,CUST1857,Bell Peppers 3pk,Fresh Produce,1,1.53,1.53,Fulfilled,Clubcard Pay+,Yes
TXN8576,2023-01-08,Stevenage,CUST0053,Orange Juice 1L,Grocery,1,1.46,1.46,Fulfilled,Cash,Yes
TXN8100,2023-01-08,Welwyn Garden City,CUST2066,Fabric Softener 1L,Household,2,3.36,6.72,Fulfilled,Clubcard Pay+,Yes
TXN13658,2023-01-09,Stevenage,CUST2088,Shampoo 400ml,Health & Beauty,1,2.9,2.9,Fulfilled,Clubcard Pay+,Yes
TXN13546,2023-01-09,Stevenage,CUST2462,Whole Milk 2L,Grocery,2,1.12,2.24,Fulfilled,Contactless,Yes
TXN14091,2023-01-09,St Albans,CUST2592,Moisturiser 200ml,Health & Beauty,2,4.43,8.86,Fulfilled,Card,Yes
TXN5182,2023-01-09,Luton,CUST0363,Moisturiser 200ml,Health & Beauty,4,4.57,0.0,Cancelled,Card,Yes
TXN4922,2023-01-09,Watford,CUST2999,Paracetamol 16pk,Health & Beauty,1,0.97,0.97,Fulfilled,Cash,No
TXN9511,2023-01-09,Luton,CUST0328,Dishwasher Tablets 30pk,Household,1,6.86,6.86,Fulfilled,Card,No
TXN15911,2023-01-09,Stevenage,CUST2749,Broccoli Head,Fresh Produce,3,0.88,2.64,Fulfilled,Card,Yes
TXN3866,2023-01-09,Stevenage,CUST1154,Rice 1kg,Grocery,2,1.36,2.72,Fulfilled,Clubcard Pay+,No
TXN8945,2023-01-09,Welwyn Garden City,CUST2046,Coffee Beans 200g,Drinks,2,4.86,9.72,Fulfilled,Contactless,Yes
TXN9186,2023-01-09,Hatfield,CUST0764,Seeded Rolls 4pk,Bakery,1,1.32,1.32,Fulfilled,Card,Yes
TXN1209,2023-01-09,Welwyn Garden City,CUST2971,Apples 6pk,Fresh Produce,1,1.28,1.28,Fulfilled,Clubcard Pay+,Yes
TXN9034,2023-01-09,Watford,CUST1195,Bagels 5pk,Bakery,1,1.47,1.47,Fulfilled,Clubcard Pay+,Yes
TXN5099,2023-01-09,Welwyn Garden City,CUST0677,Doughnuts 5pk,Bakery,2,1.77,3.54,Fulfilled,Card,No
TXN5200,2023-01-09,Watford,CUST0198,Frozen Pizza Margherita,Frozen,1,2.49,2.49,Fulfilled,Card,No
TXN2348,2023-01-09,Hertford,CUST0150,Bacon Rashers 200g,Meat & Fish,2,2.3,4.6,Fulfilled,Card,Yes
TXN8632,2023-01-09,Hatfield,CUST0126,Fish Fingers 30pk,Frozen,1,3.28,0.0,Cancelled,Contactless,Yes
TXN5207,2023-01-09,Stevenage,CUST1311,Lamb Chops 400g,Meat & Fish,1,5.48,5.48,Fulfilled,Card,Yes
TXN7290,2023-01-09,Welwyn Garden City,CUST2310,Green Tea 40pk,Drinks,3,2.48,0.0,Cancelled,Cash,Yes
TXN10753,2023-01-09,Watford,CUST0037,Pain au Chocolat 4pk,Bakery,3,2.35,7.05,Fulfilled,Card,Yes
TXN2444,2023-01-09,Hemel Hempstead,CUST2174,Rice 1kg,Grocery,2,1.4,2.8,Fulfilled,Card,No
TXN11712,2023-01-09,Hertford,CUST2150,Dishwasher Tablets 30pk,Household,2,7.07,14.14,Fulfilled,Card,Yes
TXN8256,2023-01-09,Welwyn Garden City,CUST2132,Turkey Mince 500g,Meat & Fish,6,3.18,19.08,Fulfilled,Contactless,Yes
TXN8595,2023-01-09,Hertford,CUST0023,Pasta 500g,Grocery,1,0.91,0.91,Fulfilled,Contactless,No
TXN15305,2023-01-09,Luton,CUST2779,Hot Cross Buns 6pk,Bakery,2,1.61,3.22,Fulfilled,Clubcard Pay+,Yes
TXN14152,2023-01-09,Welwyn Garden City,CUST0340,Carrots 1kg,Fresh Produce,1,0.63,0.0,Cancelled,Card,No
TXN8459,2023-01-09,Hatfield,CUST0167,Cherry Tomatoes 300g,Fresh Produce,1,1.18,1.18,Fulfilled,Contactless,Yes
TXN10555,2023-01-09,Watford,CUST2766,Free Range Eggs 6pk,Grocery,2,1.93,3.86,Fulfilled,Card,Yes
TXN12298,2023-01-09,Luton,CUST2729,Fruit Smoothie 750ml,Drinks,2,3.02,6.04,Fulfilled,Contactless,Yes
TXN1939,2023-01-10,Stevenage,CUST0318,Pain au Chocolat 4pk,Bakery,1,2.29,2.29,Fulfilled,Card,Yes
TXN7446,2023-01-10,Hertford,CUST0264,Bell Peppers 3pk,Fresh Produce,1,1.53,1.53,Fulfilled,Contactless,Yes
TXN13204,2023-01-10,Welwyn Garden City,CUST2460,Pain au Chocolat 4pk,Bakery,2,2.28,0.0,Cancelled,Card,No
TXN7520,2023-01-10,Hatfield,CUST0887,Sweet Potatoes 1kg,Fresh Produce,2,1.5,3.0,Fulfilled,Card,No
TXN11307,2023-01-10,Hatfield,CUST2633,Cornflakes 500g,Grocery,5,1.93,9.65,Fulfilled,Contactless,Yes
TXN3739,2023-01-10,Welwyn Garden City,CUST0540,Pain au Chocolat 4pk,Bakery,2,2.26,4.52,Fulfilled,Clubcard Pay+,No
TXN10970,2023-01-10,Welwyn Garden City,CUST1589,Cornflakes 500g,Grocery,2,1.91,3.82,Fulfilled,Card,Yes
TXN13317,2023-01-10,Welwyn Garden City,CUST2165,Apples 6pk,Fresh Produce,2,1.3,2.6,Fulfilled,Cash,No
TXN13375,2023-01-10,Watford,CUST2631,Chicken Breast 500g,Meat & Fish,5,3.56,17.8,Fulfilled,Card,Yes
TXN9521,2023-01-10,St Albans,CUST2996,Turkey Mince 500g,Meat & Fish,3,3.17,9.51,Fulfilled,Card,Yes
TXN11178,2023-01-10,Luton,CUST0872,Bin Bags 40pk,Household,3,2.43,7.29,Fulfilled,Contactless,Yes
TXN10732,2023-01-10,St Albans,CUST2759,Cornflakes 500g,Grocery,1,1.84,1.84,Fulfilled,Card,Yes
TXN1862,2023-01-10,Stevenage,CUST1820,Cherry Tomatoes 300g,Fresh Produce,1,1.2,1.2,Fulfilled,Contactless,Yes
TXN8095,2023-01-10,Stevenage,CUST0650,Cucumber Each,Fresh Produce,1,0.54,0.54,Fulfilled,Card,Yes
TXN13721,2023-01-10,Welwyn Garden City,CUST2054,Bagels 5pk,Bakery,3,1.51,4.53,Fulfilled,Contactless,Yes
TXN3471,2023-01-10,Hertford,CUST0690,Coffee Beans 200g,Drinks,2,4.88,9.76,Fulfilled,Contactless,No
TXN3515,2023-01-10,Hemel Hempstead,CUST0110,Cheddar Cheese 400g,Grocery,3,2.52,7.56,Fulfilled,Clubcard Pay+,Yes
TXN9642,2023-01-10,Hatfield,CUST0087,Pasta 500g,Grocery,5,0.92,4.6,Fulfilled,Card,Yes
TXN1830,2023-01-10,Hatfield,CUST2063,Strawberries 400g,Fresh Produce,2,1.96,3.92,Fulfilled,Contactless,Yes
TXN10687,2023-01-10,Hatfield,CUST1485,Avocado Each,Fresh Produce,5,0.78,3.9,Fulfilled,Contactless,Yes
TXN13103,2023-01-10,Watford,CUST1909,Sparkling Water 6pk,Drinks,3,2.35,7.05,Fulfilled,Contactless,No
TXN10476,2023-01-10,Hertford,CUST2478,Avocado Each,Fresh Produce,4,0.78,3.12,Fulfilled,Card,Yes
TXN10562,2023-01-10,Luton,CUST2910,Sweet Potatoes 1kg,Fresh Produce,5,1.46,7.3,Fulfilled,Contactless,No
TXN5696,2023-01-10,Stevenage,CUST0147,Frozen Chips 1.5kg,Frozen,2,1.87,3.74,Fulfilled,Card,No
TXN5106,2023-01-10,Hertford,CUST1328,Instant Coffee 200g,Drinks,1,3.89,3.89,Fulfilled,Card,Yes
TXN12255,2023-01-10,Hertford,CUST1261,All-Purpose Cleaner 750ml,Household,1,1.91,1.91,Fulfilled,Clubcard Pay+,Yes
TXN2721,2023-01-10,Welwyn Garden City,CUST2139,Conditioner 400ml,Health & Beauty,6,2.93,17.58,Fulfilled,Cash,Yes
TXN12693,2023-01-10,Hemel Hempstead,CUST1160,Vitamins C 60pk,Health & Beauty,2,4.08,8.16,Fulfilled,Contactless,No
TXN11637,2023-01-10,Watford,CUST2020,Cola 6pk,Drinks,3,3.55,10.65,Fulfilled,Clubcard Pay+,No
TXN6785,2023-01-10,Hemel Hempstead,CUST1724,Cod Fillets 300g,Meat & Fish,3,3.73,11.19,Fulfilled,Card,Yes
TXN7109,2023-01-10,Hertford,CUST0734,Baked Beans 4pk,Grocery,2,1.32,2.64,Fulfilled,Card,No
TXN2582,2023-01-10,Stevenage,CUST2253,Bacon Rashers 200g,Meat & Fish,2,2.31,4.62,Fulfilled,Contactless,Yes
TXN9916,2023-01-10,Stevenage,CUST1949,Pasta 500g,Grocery,4,0.88,3.52,Fulfilled,Contactless,Yes
TXN9906,2023-01-10,Luton,CUST2248,Cod Fillets 300g,Meat & Fish,5,3.73,18.65,Fulfilled,Contactless,No
TXN4703,2023-01-10,Watford,CUST2564,Grapes 500g,Fresh Produce,3,1.96,5.88,Fulfilled,Clubcard Pay+,Yes
TXN2567,2023-01-10,Welwyn Garden City,CUST2168,Broccoli Head,Fresh Produce,2,0.87,1.74,Fulfilled,Card,Yes
TXN4436,2023-01-10,Hatfield,CUST2279,Tomato Soup 4pk,Grocery,1,2.0,2.0,Fulfilled,Contactless,Yes
TXN9893,2023-01-10,St Albans,CUST2308,Butter 250g,Grocery,3,1.82,5.46,Fulfilled,Contactless,Yes
TXN11429,2023-01-10,Watford,CUST0628,Bin Bags 40pk,Household,4,2.42,9.68,Fulfilled,Contactless,Yes
TXN13059,2023-01-10,Stevenage,CUST1402,Cheddar Cheese 400g,Grocery,1,2.5,0.0,Cancelled,Contactless,Yes
TXN4283,2023-01-10,Hemel Hempstead,CUST2638,Bacon Rashers 200g,Meat & Fish,1,2.36,2.36,Fulfilled,Card,No
TXN8569,2023-01-10,Welwyn Garden City,CUST0779,Crisps Multipack,Grocery,2,2.5,5.0,Fulfilled,Contactless,No
TXN4138,2023-01-10,Stevenage,CUST2596,Bacon Rashers 200g,Meat & Fish,2,2.3,4.6,Fulfilled,Card,Yes
TXN8631,2023-01-10,Stevenage,CUST2501,Ice Cream Vanilla 2L,Frozen,2,3.49,6.98,Fulfilled,Clubcard Pay+,Yes
TXN9701,2023-01-10,Watford,CUST1397,Frozen Peas 900g,Frozen,3,1.45,0.0,Cancelled,Card,No
TXN15529,2023-01-10,St Albans,CUST0754,Washing Powder 2kg,Household,6,5.42,32.52,Fulfilled,Contactless,Yes
TXN14055,2023-01-10,Stevenage,CUST1017,Bananas Bunch,Fresh Produce,1,0.69,0.69,Fulfilled,Card,No
TXN14741,2023-01-10,Welwyn Garden City,CUST1359,Kitchen Roll 6pk,Household,2,3.57,7.14,Fulfilled,Contactless,Yes
TXN15321,2023-01-10,Welwyn Garden City,CUST2297,Salmon Fillets 2pk,Meat & Fish,2,4.6,9.2,Fulfilled,Contactless,Yes
TXN15928,2023-01-10,Welwyn Garden City,CUST0288,Frozen Berries 500g,Frozen,2,2.35,4.7,Fulfilled,Clubcard Pay+,Yes
TXN11391,2023-01-11,Stevenage,CUST2210,Bananas Bunch,Fresh Produce,2,0.68,1.36,Fulfilled,Contactless,Yes
TXN2038,2023-01-11,Welwyn Garden City,CUST2779,Cheddar Cheese 400g,Grocery,2,2.54,5.08,Fulfilled,Cash,Yes
TXN15775,2023-01-11,Luton,CUST1416,Doughnuts 5pk,Bakery,1,1.74,1.74,Fulfilled,Clubcard Pay+,Yes
